title,alt_title,type,description,genre,author,artist,rate,image,released
I Rely on Technology to Cultivate Immortality,"Wo Kao Keji Xiuxian Cheng Sheng, I Rely on Technology to Cultivate Immortality, I Rely on Technology to Immortal Cultivate and Become the Sage, Wǒ Kào Kējì Xiūxiān Chéng Shèng, 我靠科技修仙成圣",Manhua,"Lin Ting adalah pekerja pemeliharaan tingkat rendah di dunia masa depan yang berspesialisasi dalam pemeliharaan robot bionik
Dia terkadang diamdiam merakit Robot Bionik tanpa sertifikat kualifikasi untuk menjualnya secara ilegal
Setelah membantu Penduduk Desa menyesuaikan Robotnya dia tidak menyangka robot wanita itu menjadi pemimpin dunia bawah Boss Wang
Setelah kejadian itu terungkap dunia bawah menangkap Lin Ting dan Sebagai hukuman Mereka memaksa kesadarannya menjadi tubuh bionik wanita","Action, Drama, Fantasy, Historical, Martial arts, Mecha, Sci fi, Shounen",幻创未来 [,-,7.0,https://westmanga.fun/wp-content/uploads/2023/05/I-Rely-on-Technology-to-Cultivate-Immortality.jpg,-
I Rely on TombRaiding to Cultivate and Become a Gog,"Ren Zai Xuanhuan, Wo Kao Daomu Xiulian Cheng Shen, I Rely on Tomb-Raiding to Cultivate and Become a God, Rén Zài Xuánhuàn, Wǒ Kào Dàomù Xiūliàn Chéng Shén, 人在玄幻，我靠盗墓修炼成神",Manhua,Lu Yun seorang perampok makam menghadapi situasi yang mematikan selama penjelajahannya di sebuah makam kuno Pada saat itu dia datang ke dunia abadi dengan sebuah buku kuno yang misterius Seratus ribu tahun yang lalu yang abadi dihancurkan dalam perang dan dunia abadi dipenuhi dengan makam abadi  Makamnya jangan dicuri Lu Yun memandangi yang abadi di makam abadi kuno dan tersenyum Ingin belajar Aku akan mengajarimu,"Action, Drama, Fantasy, Shounen",七月雪仙人,-,7.0,https://westmanga.fun/wp-content/uploads/2023/07/I-Rely-on-Tomb-Raiding-to-Cultivate-and-Become-a-Gog.jpg,-
I Return From The Heavens Return From Heaven,Return From Heaven,Manhua,Penjara telah duduk selama tiga tahun Dia membawa tujuh garis keturunan terkuat dari surga dua belas keterampilan profesional puncak 36 set latihan tertinggi sepuluh ribu alam 72 aksi misterius dan terkuat seratus nol delapan hukum kekacauan kembali pada level penuh Tapi semangat seni bela dirinya adalah babi ketika dia berada di level penuh,"Action, Adventure, Fantasy, Martial arts",Three Realms Animation,-,7.0,https://westmanga.fun/wp-content/uploads/2022/12/I-Return-From-The-Heavens-Return-From-Heaven-206x300.jpg,-
I Returned As An FFFClass Witch Doctor,,Manhwa,"Sang protagonis Ma Jinsung sebentar lagi akan menyelesaikan sebuah quest di dalam game Demon King Raid
Tapi dia dikhianati dan ditinggalkan oleh rekan setimnya Di saat dia berpikir kalau semuanya sudah berakhir
dia ditarik oleh suara aneh dan beregresi Pemberitahuan
Anda telah diberikan class yang berbeda berdasarkan kondisi dari tujuan akhirWhich Doctor
dia masuk kembali ke dalam gamenya sebagai sebuah karakter yang tidak pernah dia pertimbangkan
Petualang menarik dan seru dari sang Witch Doctor Ma Jinsung","Action, Adventure, Fantasy",-,-,7.0,https://westmanga.fun/wp-content/uploads/2023/04/I-Returned-As-An-FFF-Class-Witch-Doctor-210x300.jpg,-
I Scared the Divine Lord as I handed over the Ancient Immortal Pill,"Kaiju Shang Jiao Taigu Xian Yao, Wo Xia Huai Sheng Zhu",Manhua,Singkatnya MC di dunia Modern bisa pindah ke dimensi kultivasi pakai cincin peninggalan nenek moyangnyaSemua bahan tumbuhanhewan biasa dari dunia modern bisa berubah jadi bahan tingkat tinggi kalo dibawa ke dunia kultivasi tentu aja mc kita gk kekurangan Uang di dunia kultivasi,"Action, Comedy, Fantasy, Isekai, Martial arts, Supernatural",Cat March Culture,-,7.0,https://westmanga.fun/wp-content/uploads/2023/09/I-Scared-the-Divine-Lord-as-I-handed-over-the-Ancient-Immortal-Pill-225x300.jpg,-
I Shall Become The Queen,,Manhua,Dia baru saja lulus dari Universitas tapi dia dikirim kembali ke SMA Dia seorang pria tapi tibatiba berubah menjadi seorang wanita Di tubuh ini  Wajah ini  Sangat Cantik  Aku selalu menjadi sasaran bully selama SMA tapi sekarang tidak akan seperti dulu Tuhan memberi saya kesempatan lain dan saya memutuskan untuk berhenti menjadi baik Saya akan mengubah sejarah dan menaklukkan SMA Aku akan menjadi ratu ,"Action, Comedy, Fantasy, Gender Bender, School",Yin Bing Chuan,-,7.0,https://westmanga.fun/wp-content/uploads/2021/01/1610739036-7380-1533553064thc3OoPZEYOi-DtQ.jpg,-
I Shall Seal the Heavens,,Manhua,Seorang pelajar gagal bernama Meng Hao yang dipaksa ikut bergabung dengan Sekte Pembudidaya Abadi Mereka yang kuat memangsa yang lemah karena berlakunya hukum rimba di alam Pelestarian ini Meng Hao harus mampu beradaptasi demi keberlangsungan hidupnya Meski demikian ia terus berpegang teguh pada ajaran Khonghucu dan Taoisme yang ia pelajari sejak kecil Ajaran yang diyakininya berpadu dengan sifatnya yang teguh pendirian membuatnya memutuskan untuk menapaki jalan seorang pahlawan sejati Apakah arti dari Mengunci Langit Seal the Heavens Inilah misteri yang bersama Meng Hao harus kalian sibak,"Action, Adventure, Comedy, Drama, Fantasy, Martial arts, Supernatural",Er Gen,-,6.9,https://westmanga.fun/wp-content/uploads/2021/01/1610725561-3797-cover_250x350-12-214x300.jpg,-
I signed Killing God in the Wasteland,"Wo Zai Fei Tu Qian Dao Shi Shen, I Signed in to Kill God in the Wasteland, I Signed Killing God in the Wasteland, Wǒ Zài Fèi Tǔ Qiān Dào Shì Shén, 我在废土签到弑神",Manhua,Lu Li yang awalnya adalah pemulung gurun secara tidak sengaja dipilih oleh Tian Dao dan membangkitkan kemampuan masuknya sebagai harapan terakhir bagi umat manusia Tian Dao tidak hanya ilusi tetapi juga kejam Bisakah itu menjadi benih harapan bagi umat manusia Itu semua tergantung pada kemampuan dan keberuntungan Lu Li sendiri Objek perlawanan adalah dewa yang disembah orang selama ribuan tahun Dalam nasib siklus 8000 tahun yang disebut dewa merobek topeng penyamaran dan menjadi penuai,"Action, Adventure, Drama, Fantasy, Horror, Sci fi, Shounen, Supernatural",三清鸟漫画,-,7.5,https://westmanga.fun/wp-content/uploads/2022/05/I-signed-Killing-God-in-the-Wasteland.jpg,-
I Sold My Body To A God,,Manga,waduh masbro gada sinop,"Action, Fantasy",Furiouzly,-,7.0,https://westmanga.fun/wp-content/uploads/2023/02/I-Sold-My-Body-To-A-God-212x300.jpg,-
I Spread Immortality All Over The World,"Wo Ba Xiuxian Puji Quan Shiji, eI Spread Immortal Cultivation All Over the World, I Spread Immortality All Over the World, Wǒ Bǎ Xiūxiān Pǔjí Quán Shìjiè, 我把修仙普及全世界",Manhua,Ding Masih ada sepuluh tahun lagi sebelum monster pulih Su Yang mendengarkan suara di telinganya dengan ekspresi yang sangat serius Dia tahu bahwa hanya ada sepuluh tahun tersisa sebelum monster menyerang tapi sekarang seluruh dunia penuh dengan orang biasa tidak ada kekuatan untuk mengikat ayam Sepuluh tahun kemudian manusia sama sekali tidak dapat mencegah pemulihan setan Untungnya dia membangunkan sistem Mempopulerkan metode budidaya keabadian ke seluruh dunia Dia membuka toko kecil tempat dia menjual berbagai metode budidaya keabadian Tathagata Gods Palm Prajna Divine Art Red Dust Sword Jue Toko tersebut juga menjual berbagai elixir dan elixir Building Foundation Pill Longevity Pill Sura Pill Toko juga menjual formasi terukir yang tak terhitung jumlahnya Big Zhou Tianzhen Little Star Douzhen Eighteen Arhats Tapi intinya tidak ada pelanggan di tokonya ,"Action, Drama, Fantasy, Martial arts, Shounen",BOOM工作室,-,7.0,https://westmanga.fun/wp-content/uploads/2023/06/I-Spread-Immortality-All-Over-The-World.jpg,-
I Spread Immortality Cultivation All Over the World,"I Spread Immortal Cultivation All Over the World, I Spread Immortality All Over the World, Wǒ Bǎ Xiūxiān Pǔjí Quán Shìjiè, 我把修仙普及全世界",Manhua,Ding Masih ada sepuluh tahun tersisa sebelum pemulihan monster Su Yang mendengarkan suara di telinganya dengan ekspresi yang sangat serius Dia tahu kalau hanya ada sepuluh tahun tersisa sebelum monster menyerang tapi sekarang seluruh dunia penuh dengan orang biasa Tidak ada yang punya kekuatan Sepuluh tahun kemudian manusia tidak bisa mencegah pemulihan iblis sama sekali Untungnya dia membangunkan sistem Mempopulerkan metode kultivasi makhluk Immortal ke seluruh dunia Dia membuka sebuah toko kecil di mana dia menjual berbagai metode untuk membudidayakan makhluk abadi Telapak Tangan Dewa Tathagata Seni Ilahi Prajna Pedang Debu Merah Jue  Toko ini juga menjual berbagai obat mujarab dan obat mujarab Pil Pondasi Bangunan Pil Panjang Umur Pil Sura  Toko ini juga menjual berbagai macam ukiran Zhou Tianzhen Besar Bintang Kecil Douzhen Delapan Belas Arhat Tapi intinya tidak ada pelanggan di tokonya,"Action, Drama, Fantasy, Martial arts, Shounen",BOOM工作室,-,7.0,https://westmanga.fun/wp-content/uploads/2023/10/I-Spread-Immortality-Cultivation-All-Over-the-World-copy.jpg,-
I Stole the Number One Rankers Soul,랭킹 1위를 영혼까지 털어버림,Manhwa,"Suatu hari Son MoAh jatuh ke penjara bawah tanah dan menjadi pemburu pengumpul
Son MoAh yang entah bagaimana lolos dari kematian akan menjalani kehidupan normal tetapi terjebak dalam penjara bawah tanah lagi
Di saat krisis dia diselamatkan oleh Seo JiHan ranker nomor satu dan berhasil selamat dari situasi tersebut Entah bagaimana Son MoAh terjerat dalam hubungan yang menentukan dengan ranker nomor satu itu
Tapi dia mengatakan sesuatu yang sangat tidak biasa bagiku
Berjanjilah padaku bahwa kamu akan membunuh semua bos ruang bawah tanah di dunia ini sebanyak yang kamu bisa
Apa","Action, Comedy, Drama, Fantasy, Romance, Shoujo",Ash Tree,-,7.8,https://westmanga.fun/wp-content/uploads/2022/09/I-Stole-the-Number-One-Rankers-Soul.jpg,-
I Swallowed the Heavenly Demon,천마를 삼켰다,Manhwa,40 tahun yang lalu tiga benih misterius jatuh ke Bumi melepaskan banyak sekali monster Makhlukmakhluk terpilih muncul untuk melawan monstermonster ini Mereka yang mewujudkan kekuatan rohroh pahlawan dunia ini menjadi senjata atau berkah disebut heroes,"Action, Drama, Fantasy, Shounen",Hwa Giyeon,-,7.0,https://westmanga.fun/wp-content/uploads/2024/05/I-Swallowed-the-Heavenly-Demon.jpg,-
I Transmigrated Into Demon King Of Harem,"Sheng Nv Xiaojie Qing Tingzhi Ni De Qiguai Nao Bu!, Lady Saint, Please Stop Your Weird Tricks! Lady Saintess, Please Stop Your Weird Imaginations!, 圣女小姐请停止你的奇怪脑补!",Manhua,"Aku Lu Xiu Raja Iblis aku bertekad mengubah takdirku  Yang akan dihancurkan sebagai penjahat Jadi kalian Holy maiden putri dwarf Dark elf dan Valkyrie Tidak akan mampu melawanku
Pov Holy Maiden Aku Seorang Holy maiden Bahkan jika kalian menggunakan Mantra aneh aku Tidak akan menyerah  dan terus melawan paksaan serta godaan darimu raja iblis Entah itu Ramuan aneh Segel khusus Hipnotis mental Gunakan saja semuanya padaku","Action, Comedy, Drama, Ecchi, Fantasy, Harem, Shounen",BOOM工作室,-,7.0,https://westmanga.fun/wp-content/uploads/2022/07/10001-3.jpg,-
I Unexpectedly Recognize the Godly Language of Ancient Times,"I Actually Recognize the Ancient Scripts, I Unexpectedly Recognize the Godly Language of Ancient Times, Wǒ Jūrán Rèndé Shànggǔ Shén Wén, 我居然认得上古神文",Manhua,Protagonis lakilaki Zhong Wen dijemput oleh loli kecil dan dibawa kembali ke Istana Piaohua yang hanya memiliki murid perempuan latihan keterampilan spiritual dan pengetahuan top dunia semuanya berasal dari zaman kuno oleh karena itu mempelajari teksteks kuno yang tidak dapat dipahami menjadi tren zaman simbol status dan status secara kebetulan ia membuka sebuah buku yang ditulis dengan aksara dewa kuno ia terkejut menemukan bahwa yang disebut aksara dewa sebenarnya adalah karakter Cina yang secara alami bergabung dan menembus dan membuka kehidupan tanpa musuh,"Action, Drama, Historical, Martial arts, Shounen",三个皮蛋,-,7.0,https://westmanga.fun/wp-content/uploads/2022/11/I-Unexpectedly-Recognize-the-Go.jpg,-
I Used a Novel Posting Site and the Most Beautiful Girl in My Class Turned out to Be a Reader,"Shousetsu Toukou Saito o Riyou Shite Itara, Kurasu no Bishoujo ga Dokusha datta, I Used a Novel Posting Site and the Most Beautiful Girl in My Class Turned out to Be a Reader, If You Use a Novel Posting Site, the Beautiful Girl In Your Class Might Be a Reader, Shousetsu Toukou Saito o Riyou Shite Itara, Kurasu no Bishoujo ga Dokusha datta, 向小说网站投稿后、同班美少女成了我的读者, 小説投稿サイトを利用していたら、クラスの美少女が読者だった",Manga,"Ada sebuah situs yang menyebut Maukah kamu menjadi novelis Situs itu berlabel Narima adalah sebuah situs yang diperuntukkan untuk penulis novel untuk mengupload karya mereka sehingga karya mereka bisa dibaca oleh seluruh orang didunia Routa Rindou adalah seorang penulis di Narima yang menerima review tanpa ampun dari seorang pembaca bernama  AKNY Berkubang dalam penderitaannya ia pun depresi dan murung dikelas sepulang sekolah Suatu ketika terjadi sebuah kasus telepon hilang di kelas Routa yang kebetulan berada di kelas menemukan sebuah telepon Routa mencoba untuk tidak melihat privasi pemilik telepon itu tapi tanpa disengaja layar kunci telepon itu tidak diaktifkan alhasil Routa melihat suratsurat dan menemukan fakta bahwa AKNY merupakan pemilik dari telpon tersebut Masih shock mata Routa semakin melebar ketika ratu sekolah Himeko Akaneya datang dan menyatakan Ah itu ponsel saya dan dengan begitu kisah cinta komedi romansa antara ratu sekolah dan novelis dimulai
Alternative Titles
I Used a Novel Posting Site and the Most Beautiful Girl in My Class Turned out to Be a Reader
If You Use a Novel Posting Site the Beautiful Girl In Your Class Might Be a Reader
Shousetsu touko saito o riyou shite itara kurasu no bishoujo ga dokushadatta

Shousetsu Toukou Saito o Riyou Shite Itara Kurasu no Bishoujo ga Dokusha datta","Comedy, Drama, Harem, Romance, School life, Seinen, Shounen, Slice of Life",Amenohikyūsaku,GUNP,5.2,https://westmanga.fun/wp-content/uploads/2021/12/I-Used-a-Novel-Posting-Site-and-The-Most-211x300.jpg,2019
I Used to Be a Boss,보스였음,Manhwa,Baphomet bos dari Tower of Abyss menunggu Hunter yang kuat yang mampu bertarung dengan alasan yang sama melawannya Ketika dia bosan dengan pertempuran yang berulangulang dia mulai tertarik pada dunia manusia karena piala yang dia peroleh dari para Hunter yang mati Pada saat yang sama dia semakin terpesona oleh keberadaan manusia ketika Hunter kuat yang selalu dia dambakan muncul di hadapannya Pada akhirnya Baphomet mencoba menjadi manusia sendiri,"Action, Fantasy, Seinen",Lucks,-,7.0,https://westmanga.fun/wp-content/uploads/2022/11/I-Used-to-Be-a-Boss-207x300.jpg,-
I Want to Know Your Real Face,,Manga,Aku Satou memiliki teman sekelas yang unik Dari pertama aku bertemu dengannya Kisaragisan selalu menutupi wajahnya dengan poninya yang panjang Namun suatu hari setelah aku memintanya untuk menunjukkan wajahnya ternyata wajahnya tidak sesuai yang kubayangkan,"Comedy, Romance, School life, Shounen, Slice of Life",MURASAKI Ryou,MURASAKI Ryou,7.25,https://westmanga.fun/wp-content/uploads/2020/07/yourface-2-min-204x300.jpg,-
I Want to Live a Relaxing Life As a SemiRetired Adventure,"Semi-retired Adventurer Lives Leisurely, セミ リタイア し た 冒険 者 は の んびり 暮らし た い",Manga,"Henry Tone seorang petualang yang datang ke kota di belakang garis depan pertempuran dengan Raja Iblis
Tujuan nya adalah
Aku ingin menghabiskan sisa hidupku di kota yang aman dan mengumpulkan bahanbahan di tempattempat di mana aku bisa pergi bertamasya
Ini adalah kisah tentang kehidupan damai yang dihabiskan oleh seorang pria yang pada usia sekitar dua puluh tahun tidak lagi menunjukkan tandatanda ambisi","Adventure, Fantasy, Shounen, Slice of Life","Hisagushi En, 久櫛縁",-,7.0,https://westmanga.fun/wp-content/uploads/2022/05/I-Want-to-Live-a-Relaxing-Life-As-a-Semi-Retired-Adventure.jpg,-
I Want To See You,"Kimi Ni Aitai, 光流し",Manga,wansut baca ajah,"Romance, Tragedy",Yukimiya Arisa,-,7.8,https://westmanga.fun/wp-content/uploads/2022/10/I-Want-To-See-You-216x300.jpg,-
I Was Kidnapped by the Earth,Venerable Immortal Confined By Earth,Manhua,Setelah Li Mu Xuan yang tertinggi abadi terbangun setelah tidur selama sejuta tahun dia menemukan bahwa dunia telah berubah secara drastis dan inti bumi di dalam dirinya menggunakan tubuh rajanya yang abadi sebagai bejana sekarang jika dia secara paksa menggunakan hukum abadi kemungkinan besar akan memicu bencana kelas dunia Singkatnya dia saat ini seperti ditahan oleh Bumi,"Action, Adventure, Fantasy",-,-,7.0,https://westmanga.fun/wp-content/uploads/2023/01/I-Was-Kidnapped-by-the-Earth-269x300.jpg,-
I Was More Overpowered Than The Hero So I Hid My Power,용사보다 너무 강해서 힘을 숨김,Manhwa,"Sejak aku masih kecil aku menyukai tipe karakter penampilan normal dan santai namun menyembunyikan kekuatannya
Kemudian kesempatan untuk terlahir kembali turun padaku
Kau ingin menjadi apa di dunia yang baru ini tanya mereka
Aku ingin menjadi seseorang yang menyembunyikan kekuatan sejatinya
Tapi maksudku bukan begini","Action, Adventure, Comedy, Drama, Fantasy, Seinen",HHAANN,Yerim,7.0,https://westmanga.fun/wp-content/uploads/2023/09/I-Was-More-Overpowered-Than-The-Hero-So-I-Hid-My-Power.jpg,-
I Was Possessed By The Devil,"I Was Possessed By The Devil, Aku Kerasukan Iblis, 我被恶魔附体了",Manhua,Sekelompok makhluk asing yang kehilangan tempat asalnya melayang ke bumi dan merasuki makhluk bumi dia juga membawa kemampuan khusus Makhluk yang dimiliki disebut dengan jiwa pengembara beberapa jiwa pengembara memiliki jiwa yang istimewa Tian lin mempunyai penyakit yang tak bisa disembuhkan dia ingin bunuh diri dengan cara tenggelam di sungai tibatiba tidak sengaja di rasuki oleh makhluk asing di luar bumi dan dia di hidupkan kembali kemampuannya sangat hebat dan multifungsi kekuatannya tergantung pada mc untuk digunakan bagaimana pahlawan kita bisa menyelesaikan permasalah di kehidupan barunya kedepannya,"Action, Reincarnation, Romance, Super Power",Mó Xiāng Shè,-,6.25,https://westmanga.fun/wp-content/uploads/2021/01/1610792347-1750-I-Was-Possessed-By-The-Devil-211x300.jpg,-
I Was Sealed 900 Million Times,,Manhua,Sinopsis I Was Sealed 900 Million Times  Membasahi matahari dengan ari kencing Kentut menghancurkan kehampaan Dewa alam yang agung sering menyebabkan masalah dimanamana karena ketidakmampuan mereka untuk mengontrol kekuatannya sendiri dan akhirnya mereka menyegel diri mereka sendiri atas permintaan para dewa lainnya dan dengan sukarela dialam yang lebih rendah Tetapi ia tertipu dan datang ke sekte kecil yang hancur,"Action, Adventure, Martial arts",Zhang Yue,-,6.6,https://westmanga.fun/wp-content/uploads/2021/01/gijkvfyifd.jpg,-
I Was Trapped On The Same Day For A Hundred Millenium,"The Time of Rebirth, 我被困在同一天十万年",Manhua,"Lin Yue menyeberang ke Benua Hongmeng tetapi terjebak pada hari yang sama selama seratus ribu tahun
Tidak peduli bagaimana dia berjuang dia akan kembali kemarin setelah fajar
Dalam seratus ribu tahun Lin Yue mempelajari semua pengetahuan memahami rahasia pembangkit tenaga sekte yang tak terhitung jumlahnya dan secara bertahap mengakui bahwa dia tidak dapat melarikan diri dari reinkarnasi  Namun pada hari terakhir seratus ribu tahun Lin Yue mengambilnya tujuh iblis Tunangan kaisar memotong lengan putra Penatua Tertinggi dan setelah bencana dia menemukan bahwa hari baru telah terbuka untuknya ","Action, Adventure, Fantasy, Harem, Martial arts, Romance",iCiyuan,-,7.0,https://westmanga.fun/wp-content/uploads/2021/02/The-Time-of-Rebirth-225x300.jpg,-
I Will Bury The Gods,,Manhua,Pada malam yang penuh badai Sekte Iblis dihancurkan dan Petapa Taois tiba untuk mengejar Di akhir pertempuran yang fatal para dewa tua turun ke tempat yang tidak diketahui dinasti kuno terbuka untuk mereka dan tuan muda dari Sekte Iblis memulai petualangan pembunuhan dewa,"Action, Adventure, Fantasy, Martial arts, Shounen",-,-,7.0,https://westmanga.fun/wp-content/uploads/2022/12/I-Will-Bury-The-Gods-225x300.jpeg,-
I will Live Freely in Another World with Equipment Manufacturing Cheat,"Soubi Seisakukei Cheat de Isekai wo Jiyuu ni Ikite Ikimasu, 装備製作系チートで異世界を自由に生きていきます",Manga,Toji seorang pekerja paruh waktu berusia 29 tahun yang telah terlibat dalam upacara summon dari dunia lain Ketika ia diusir keluar dari kastil karena dianggap mengganggu dia akhirnya menyerah akan segalanya ia melihat layar status yang sama dengan Game Online apa yang biasa ia mainkan Sistem game apa yang tersedia untuk Toji di dunia ini Perkuat senjata mu summon monster imut dll  Petualangan Touji yang bebas dimulai di sini dengan fokus pada kebijaksanaan dan hidup di dunia yang berbeda,"Action, Comedy, Fantasy, Isekai, Slice of Life",Mizuki Shion,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610745804-1139-.jpg,-
I Work Nine To Five In The Immortal Cultivation World,"I Work Nine To Five In The Immortal Cultivation World, 我在修仙世界朝九晚五",Manhua,Hua Qingyuan meninggal secara tibatiba karena terlalu lelah bekerja dengan jadwal 996 Namun dia mendapati dirinya dipindahkan ke dunia fantasi dan menjadi murid dari Sekte Pedang Qingyun Bertekad untuk tidak mengulangi kesalahan di masa lalunya dia memutuskan untuk bekerja hanya 8 jam sehari dan tidak menghabiskan waktu setengah menit pun untuk berlatih kultivasi Dia menjadi anomali di seluruh Sekte Pedang Qingyun dengan malasnya berbaring di bawah pohon sementara yang lain berlatih siang dan malam Dia menikmati hidupnya setelah bekerja sementara yang lain bekerja tanpa lelah pada ilmu pedang mereka Namun demikian bakatnya yang hampir tidak normal dalam ilmu pedang membuatnya menjadi sosok yang tangguh Dalam menghadapi permintaan dari gurunya sesama murid dan pemimpin sekte serta serangan mendadak dari sekte iblis dan tantangan dari talenta muda lainnya dia tetap bersikukuh jangan menggangguku sampai tiba waktunya untuk bekerja,"Action, Comedy, Drama, Fantasy",Hua Qingyuan,-,7.0,https://westmanga.fun/wp-content/uploads/2023/03/I-Work-Nine-To-Five-In-The-Immortal-Cultivation-World-218x300.jpg,-
I The Invincible Villain Master With My Apprentices,反派師尊的我帶着徒弟們天下無敵,Manhua,Shen Shi merasa sangat sedih Dia tidak mengerti kenapa dia pindah ke buku yang dia tulis dan bukan menjadi protagonisnya Dia juga tidak mengerti kenapa protagonis lelaki immortalnya menjadi perempuan Dia lebih tidak mengerti lagi Jelas bahwa dia ingin menjadi murid dari pengkultivasi jadi kenapa semua orang ingin menjadi muridnya Si protagonis Tuan Apakah kamu akan memakanku duluan hari ini atau kamu ingin memakanku setelah aku membunuh semua kakak perempuan senior,"Action, Adventure, Comedy, Fantasy, Harem, Mystery",SF轻小说,-,7.0,https://westmanga.fun/wp-content/uploads/2022/03/I-The-Invincible-Villain-Master-With-My-Apprentices-225x300.jpg,-
I the Strongest Boss,"Wo, Zui Qiang BOSS, I, the Strongest BOSS, Wǒ, Zuì Qiáng BOSS, 我！最强Boss！, 我，最强BOSS",Manhua,Di dunia yang berada di ambang kiamat umat manusia membangkitkan kemampuan supernatural untuk melawan monster yang muncul dari menara yang menjulang tinggi Namun di puncak menara tertinggi terdapat bos terkuat  Demon King Jiuming Dia adalah rintangan yang tidak dapat diatasi oleh manusia Individuindividu pemberani satu demi satu bertualang maju meyakini diri mereka sebagai karakter utama dalam cerita hanya untuk menemukan fakta bahwa mereka bukanlah karakter utama,"Action, Drama, Fantasy, Shounen",绘境社,-,7.0,https://westmanga.fun/wp-content/uploads/2023/12/I-the-Strongest-Boss.jpg,-
I the Strongest Demon Have Regained My Youth,,Manhua,Untuk mempertahankan kekuasaannya Xin Sheng raja iblis abadi yang menguasai dunia pergi jauh ke alam iblis untuk menemukan kekuatan tertinggi dan terkuat Ribuan tahun kemudian dia menjadi lebih kuat dan lebih muda dan dunia juga telah berubah ,"Comedy, Fantasy, Harem, Manhua",-,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610796772-6504-2020-11-05_024824.jpg,-
I The Villain of Destiny Will Become the Righteous Patriarch,"I! The Villain of Destiny Has Become the Righteous Patriarch, The Villain of Destiny Me Has Become the Righteous Patriarch, Wǒ! Tiānmìng Fǎnpài Bǎi Chéngle Zhèngdào Lǎo Zǔ, 我！天命反派摆成了正道老祖",Manhua,Zhang Yuan yang meninggal karena terlalu banyak bekerja dari jam 9 pagi sampai jam 9 malam 6 hari dalam seminggu memasuki sistem mental yang dia ciptakan  sistem penjahat terkuat dalam sejarah Dia menjadi penjahat terkuat  raja iblis Zhang Yuan bisa saja menghancurkan semua manusia di dunia itu dengan satu jari dan menyelesaikan misinya tapi dia tidak mau Dia ingin menikmati masa pensiunnya dalam sistem ini Ketika MC yang paling malas bertemu dengan sistem yang paling pekerja keras mereka akan bertentangan dengan akal sehat Berpikirlah di luar kotak Nikmati puncak kehidupan Dapatkan semua yang dia inginkan,"Action, Drama, Fantasy, Martial arts, Shounen",Xiaoshao Animations,-,7.0,https://westmanga.fun/wp-content/uploads/2023/07/I-The-Villain-of-Destiny-Will-Become-the-Righteous-Patriarch-193x278-1.jpg,-
I Who Have the Natural Charismatic Traits Was Targeted by Yandere Disciples,"天生媚骨的我被病娇徒儿盯上了, Tiansheng Meigu De Wo Bei Bing Jiao Tu Er Ding Shangle",Manhua,Setelah kehilangan semua kekuatan magicalnya Bing Yuanzi ditangkap oleh murid perempuannya dengan motif tersembunyi Menyaksikan seorang murid yang dibesarkannya dengan susah payah memiliki niat jahat sang guru meminum botol terakhir ramuan transformasi berniat untuk menghapus keberadaannya sendiri Tanpa diduga alihalih menghilang ia justru menjadi kecantikan alami yang legendaris dengan daya pikat dan kecantikan yang mencapai tingkat maksimum Pada saat yang sama katakata berikutnya dari murid wanitanya terdengar di belakangnya Master kamu tidak ingin hilangnya kekuatan magicalmu diketahui oleh musuhmusuh kita bukan,"Comedy, Drama, Fantasy, Harem, Martial arts, Romance",二三玖陆工作室,-,7.88,https://westmanga.fun/wp-content/uploads/2023/12/I-Who-Have-the-Natural-Charismatic-Traits-Was-Targeted-by-Yandere-Disciples-225x300.jpg,-
Im My Household Girlfriend,自宅女友,Manhua,Apa yang akan terjadi jika kamu adalah pacar kamu sendiri Suatu malam Luo Yuchen memperoleh kemampuan untuk berubah menjadi gadis cantik Saat dia menyesuaikan diri dengan kekuatan barunya gadis misterius yang menyebabkan semua kekacauan ini akhirnya muncul Sekarang kehidupannya seharihari telah menjadi kacau balau,"Comedy, Ecchi, Fantasy, Gender Bender, Shounen, Slice of Life",漫绘新风,漫绘新风,7.0,https://westmanga.fun/wp-content/uploads/2021/03/1615166512-1662-i338038.png,2021
Im sandwiched between sweet and spicy sisterinlaw,,Manga,dialah Takashi si bajingan beruntung yang mendapatkan 2 saudari cantik setelah ayahnya menikah lagi si adik Kaho gadis manis yang masih kelas 5 SD ini sangat suka mengelus peler abang tirinya dengan kaki sedangkan sang kakak Suzuha mahasiswi tahun pertama alias D1 sangatlah ceroboh sehingga menimbulkan kecelakaan yang sering berakibat erotis pada Takashi Takashi sendiri ternyata adalah seorang wibu kecintaannya pada waifu 2D sangat mempengaruhi ketidaktertarikannya pada wanita di dunia nyata terakhir kali dia bicara dengan perempuanpun dilakukannya saat masih kelas 5 SD namun dengan bertambahnya keluarga baru ini akankah Takashi berubah mampukah dia berpaling dari waifu 2Dnya dan memilih salah 1 dari saudara tirinya atau akankah dia memilih keduanya jawaban yang tentu sangat kita nanti ya pemirsa ya sudah tidak perlu banyak cingcong lagi silahkan baca chapter yang tersedia,"Comedy, Ecchi, Harem, Romance",-,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610798362-1399-59426-1.jpg,-
